('Date', 'Date');('Other', 'tournament-name');('Player', 'p1');('Player', 'p2');('Other', 'maxOdds_1');('Other', 'maxOdds_2');('modelPred', '');confIndexModel_p1;confIndexModel_p2;confIndexModel_max;modelProba1;modelProba2;probaModel_max;valueBetModel;PL_valueBetModel;PL_favoriteBetModel;CUMSUM FAV;OddFav;;ROI;2.68%
2022-08-24 19:40:00;ATP US Open 2022 (hard);Klahn B.;Struff J-L.;5.09;1.2;2;1.7306;0.792;1.7306;0.34;0.66;0.66;1;-1;0.2;21.03;1.2;;;
2022-08-24 20:05:00;ATP US Open 2022 (hard);Purcell M.;Milojevic N.;1.46;2.78;2;0.6424;1.5568;1.5568;0.44;0.56;0.56;2;-1;-1;20.03;2.78;;;
2022-08-24 20:50:00;ATP US Open 2022 (hard);Bagnis F.;Wu Tung-Lin;2.13;1.8;2;0.7242;1.188;1.188;0.34;0.66;0.66;2;-1;-1;19.03;1.8;;;
2022-08-24 20:55:00;ATP Winston-Salem 2022 (hard);Ramos A.;Mannarino A.;2.26;1.83;2;0.904;1.098;1.098;0.4;0.6;0.6;2;0.83;0.83;19.86;1.83;;;
2022-08-24 21:10:00;ATP US Open 2022 (hard);Uchida K.;Sela D.;1.13;7;1;0.7684;2.24;2.24;0.68;0.32;0.68;2;-1;0.13;19.99;1.13;;;
2022-08-24 21:35:00;ATP Winston-Salem 2022 (hard);Sonego L.;Cressy M.;2.53;1.64;2;1.1132;0.9184;1.1132;0.44;0.56;0.56;1;-1;0.64;20.63;1.64;;;
2022-08-24 21:40:00;ATP US Open 2022 (hard);Galan D. E.;Darderi L.;1.38;3.19;1;0.7728;1.4036;1.4036;0.56;0.44;0.56;2;-1;0.38;21.01;1.38;;;
2022-08-24 21:50:00;ATP US Open 2022 (hard);Brouwer G.;Elias G.;1.47;2.94;1;0.9996;0.9408;0.9996;0.68;0.32;0.68;1;0.47;0.47;21.48;1.47;;;
2022-08-24 21:50:00;ATP US Open 2022 (hard);Laaksonen H.;Sousa P.;1.29;4.09;1;0.7998;1.5542;1.5542;0.62;0.38;0.62;2;3.09;-1;20.48;1.29;;;
2022-08-24 22:25:00;ATP US Open 2022 (hard);Nagal S.;Pospisil V.;4.66;1.22;2;1.5844;0.8052;1.5844;0.34;0.66;0.66;1;-1;0.22;20.7;1.22;;;
2022-08-24 22:35:00;ATP Winston-Salem 2022 (hard);Munar J.;Van De Zandschulp B.;2.78;1.57;2;1.1676;0.9106;1.1676;0.42;0.58;0.58;1;-1;0.57;21.27;1.57;;;
2022-08-24 23:30:00;ATP US Open 2022 (hard);Seppi A.;Horansky F.;1.54;2.75;2;0.5236;1.815;1.815;0.34;0.66;0.66;2;-1;-1;20.27;2.75;;;
2022-08-25 00:25:00;ATP Winston-Salem 2022 (hard);Monteiro T.;Bonzi B.;2.68;1.56;2;0.9648;0.9984;0.9984;0.36;0.64;0.64;2;0.56;0.56;20.83;1.56;;;
2022-08-25 00:45:00;ATP Winston-Salem 2022 (hard);Thiem D.;Draper J.;2.74;1.53;2;0.8768;1.0404;1.0404;0.32;0.68;0.68;2;0.53;0.53;21.36;1.53;;;
2022-08-25 02:25:00;ATP Winston-Salem 2022 (hard);Ivashka I.;Huesler M.;1.35;3.75;2;0.567;2.175;2.175;0.42;0.58;0.58;2;2.75;2.75;24.11;3.75;;;
2022-08-25 15:05:00;ATP US Open 2022 (hard);Celikbilek A.;De Jong J.;1.82;2.18;2;0.728;1.308;1.308;0.4;0.6;0.6;2;1.18;1.18;25.29;2.18;;;
2022-08-25 15:05:00;ATP US Open 2022 (hard);Quinn E.;Delbonis F.;2.62;1.6;2;0.8384;1.088;1.088;0.32;0.68;0.68;2;0.6;0.6;25.89;1.6;;;
2022-08-25 15:05:00;ATP US Open 2022 (hard);Passaro F.;Grenier H.;2.55;1.58;2;0.969;0.9796;0.9796;0.38;0.62;0.62;2;0.58;0.58;26.47;1.58;;;
2022-08-25 15:05:00;ATP US Open 2022 (hard);Bonadio R.;Gojo B.;3.97;1.29;2;1.7468;0.7224;1.7468;0.44;0.56;0.56;1;2.97;-1;25.47;1.29;;;
2022-08-25 15:05:00;ATP US Open 2022 (hard);Gomez E.;Holt B.;1.65;2.31;1;0.924;1.0164;1.0164;0.56;0.44;0.56;2;1.31;-1;24.47;1.65;;;
2022-08-25 15:10:00;ATP US Open 2022 (hard);Taberner C.;Marterer M.;2.48;1.61;2;0.9424;0.9982;0.9982;0.38;0.62;0.62;2;0.61;0.61;25.08;1.61;;;
2022-08-25 15:10:00;ATP US Open 2022 (hard);Gombos N.;Popko D.;1.43;3.04;2;0.5434;1.8848;1.8848;0.38;0.62;0.62;2;-1;-1;24.08;3.04;;;
2022-08-25 16:30:00;ATP US Open 2022 (hard);Travaglia S.;Wu Y.;5.19;1.18;2;0.519;1.062;1.062;0.1;0.9;0.9;2;0.18;0.18;24.26;1.18;;;
2022-08-25 16:35:00;ATP US Open 2022 (hard);Barrere G.;Eubanks C.;2.35;1.65;2;0.94;0.99;0.99;0.4;0.6;0.6;2;0.65;0.65;24.91;1.65;;;
2022-08-25 16:50:00;ATP US Open 2022 (hard);Ritschard A.;Svajda Z.;1.85;2.24;2;0.703;1.3888;1.3888;0.38;0.62;0.62;2;-1;-1;23.91;2.24;;;
2022-08-25 17:30:00;ATP US Open 2022 (hard);Moutet C.;Misolic F.;1.37;3.55;1;0.9042;1.207;1.207;0.66;0.34;0.66;2;-1;0.37;24.28;1.37;;;
2022-08-25 17:35:00;ATP US Open 2022 (hard);Agamenone F.;Marcora R.;1.31;3.75;2;0.524;2.25;2.25;0.4;0.6;0.6;2;-1;-1;23.28;3.75;;;
2022-08-25 18:15:00;ATP US Open 2022 (hard);Bhambri Y.;Bergs Z.;3.04;1.49;2;0.7904;1.1026;1.1026;0.26;0.74;0.74;2;0.49;0.49;23.77;1.49;;;
2022-08-25 18:50:00;ATP US Open 2022 (hard);Cobolli F.;Kuzuhara B.;1.57;2.57;2;0.471;1.799;1.799;0.3;0.7;0.7;2;-1;-1;22.77;2.57;;;
2022-08-25 19:00:00;ATP US Open 2022 (hard);Collarini A.;Zhang Z.;6.01;1.15;2;1.5626;0.851;1.5626;0.26;0.74;0.74;1;-1;0.15;22.92;1.15;;;
2022-08-25 19:10:00;ATP US Open 2022 (hard);Svrcina D.;Novak D.;2.87;1.5;2;1.2054;0.87;1.2054;0.42;0.58;0.58;1;-1;0.5;23.42;1.5;;;
2022-08-25 19:10:00;ATP Winston-Salem 2022 (hard);Mannarino A.;Cressy M.;2.55;1.59;2;1.02;0.954;1.02;0.4;0.6;0.6;1;1.55;-1;22.42;1.59;;;
2022-08-25 20:05:00;ATP US Open 2022 (hard);Kovalik J.;Machac T.;4.71;1.26;2;1.5072;0.8568;1.5072;0.32;0.68;0.68;1;-1;0.26;22.68;1.26;;;
2022-08-25 20:30:00;ATP US Open 2022 (hard);Galan D. E.;Purcell M.;2.02;2;2;0.7272;1.28;1.28;0.36;0.64;0.64;2;-1;-1;21.68;2;;;
2022-08-25 20:55:00;ATP US Open 2022 (hard);Kukushkin M.;Verdasco F.;2.53;1.59;2;0.9614;0.9858;0.9858;0.38;0.62;0.62;2;0.59;0.59;22.27;1.59;;;
2022-08-25 21:00:12;ATP Winston-Salem 2022 (hard);Bonzi B.;Van De Zandschulp B.;2.78;1.52;2;1.1676;0.8816;1.1676;0.42;0.58;0.58;1;-1;0.52;22.79;1.52;;;
2022-08-25 21:20:00;ATP US Open 2022 (hard);Couacaud E.;Struff J-L.;2.18;1.74;2;0.7848;1.1136;1.1136;0.36;0.64;0.64;2;-1;-1;21.79;1.74;;;
2022-08-25 21:30:00;ATP US Open 2022 (hard);Sousa P.;Jubb P.;3.5;1.35;1;2.31;0.459;2.31;0.66;0.34;0.66;1;-1;-1;20.79;3.5;;;
2022-08-25 21:45:00;ATP US Open 2022 (hard);Maestrelli F.;Masur D.;2.35;1.73;2;0.517;1.3494;1.3494;0.22;0.78;0.78;2;-1;-1;19.79;1.73;;;
2022-08-25 22:30:00;ATP US Open 2022 (hard);Brouwer G.;Mena F.;1.4;3.76;2;0.532;2.3312;2.3312;0.38;0.62;0.62;2;-1;-1;18.79;3.76;;;
2022-08-25 22:50:00;ATP US Open 2022 (hard);Kotov P.;Ofner S.;1.61;2.64;1;0.9338;1.1088;1.1088;0.58;0.42;0.58;2;-1;0.61;19.4;1.61;;;
2022-08-25 23:25:00;ATP Winston-Salem 2022 (hard);Djere L.;Gasquet R.;2.11;1.82;1;1.266;0.728;1.266;0.6;0.4;0.6;1;1.11;1.11;20.51;2.11;;;
2022-08-25 23:25:00;ATP US Open 2022 (hard);Bagnis F.;Uchida K.;1.57;2.65;2;0.5966;1.643;1.643;0.38;0.62;0.62;2;-1;-1;19.51;2.65;;;
2022-08-25 23:30:00;ATP US Open 2022 (hard);Seppi A.;Pospisil V.;2.62;1.62;2;0.9432;1.0368;1.0368;0.36;0.64;0.64;2;-1;-1;18.51;1.62;;;
2022-08-26 02:30:00;ATP Winston-Salem 2022 (hard);Draper J.;Huesler M.;1.38;3.26;2;0.6072;1.8256;1.8256;0.44;0.56;0.56;2;2.26;2.26;20.77;3.26;;;
2022-08-26 15:05:00;ATP US Open 2022 (hard);Marterer M.;Bonadio R.;1.58;2.53;2;0.6636;1.4674;1.4674;0.42;0.58;0.58;2;-1;-1;19.77;2.53;;;
2022-08-26 15:05:00;ATP US Open 2022 (hard);Gombos N.;Grenier H.;2.13;1.83;2;0.8094;1.1346;1.1346;0.38;0.62;0.62;2;-1;-1;18.77;1.83;;;
2022-08-26 15:05:00;ATP US Open 2022 (hard);Moutet C.;Wu Y.;1.78;2.18;2;0.534;1.526;1.526;0.3;0.7;0.7;2;1.18;1.18;19.95;2.18;;;
2022-08-26 15:10:00;ATP US Open 2022 (hard);Eubanks C.;Brancaccio R.;1.37;3.54;2;0.6028;1.9824;1.9824;0.44;0.56;0.56;2;-1;-1;18.95;3.54;;;
2022-08-26 16:30:00;ATP US Open 2022 (hard);Borges N.;Maestrelli F.;1.76;2.34;1;1.056;0.936;1.056;0.6;0.4;0.6;1;0.76;0.76;19.71;1.76;;;
2022-08-26 16:50:00;ATP US Open 2022 (hard);Jarry N.;Novak D.;2.07;2.01;2;0.8694;1.1658;1.1658;0.42;0.58;0.58;2;-1;-1;18.71;2.01;;;
2022-08-26 19:10:00;ATP US Open 2022 (hard);Cobolli F.;Machac T.;3.3;1.38;2;1.056;0.9384;1.056;0.32;0.68;0.68;1;-1;0.38;19.09;1.38;;;
2022-08-26 20:55:00;ATP US Open 2022 (hard);Galan D. E.;Arnaldi M.;1.4;3.74;1;0.84;1.496;1.496;0.6;0.4;0.6;2;-1;0.4;19.49;1.4;;;
2022-08-26 22:55:00;ATP US Open 2022 (hard);Jubb P.;Brouwer G.;2.25;1.73;2;0.855;1.0726;1.0726;0.38;0.62;0.62;2;0.73;0.73;20.22;1.73;;;
2022-08-26 23:15:00;ATP US Open 2022 (hard);Kotov P.;Verdasco F.;1.68;2.25;1;0.9744;0.945;0.9744;0.58;0.42;0.58;1;0.68;0.68;20.9;1.68;;;
2022-08-26 23:25:00;ATP US Open 2022 (hard);Bagnis F.;Seppi A.;1.79;2;2;0.6086;1.32;1.32;0.34;0.66;0.66;2;-1;-1;19.9;2;;;
2022-08-27 00:45:00;ATP Winston-Salem 2022 (hard);Huesler M.;Djere L.;1.82;2.26;2;0.7644;1.3108;1.3108;0.42;0.58;0.58;2;1.26;1.26;21.16;2.26;;;
2022-08-27 21:10:00;ATP Winston-Salem 2022 (hard);Djere L.;Mannarino A.;2.86;1.53;2;1.2012;0.8874;1.2012;0.42;0.58;0.58;1;-1;0.53;21.69;1.53;;;
2022-08-29 15:05:00;ATP US Open 2022 (hard);Millman J.;Nava E.;1.38;3.6;2;0.5796;2.088;2.088;0.42;0.58;0.58;2;2.6;2.6;24.29;3.6;;;
2022-08-29 15:05:00;ATP US Open 2022 (hard);Nishioka Y.;Davidovich Fokina A.;2.26;1.77;2;0.8136;1.1328;1.1328;0.36;0.64;0.64;2;0.77;0.77;25.06;1.77;;;
2022-08-29 15:05:00;ATP US Open 2022 (hard);Korda S.;Bagnis F.;1.14;8;1;0.7068;3.04;3.04;0.62;0.38;0.62;2;-1;0.14;25.2;1.14;;;
2022-08-29 15:05:00;ATP US Open 2022 (hard);Halys Q.;Rinderknech A.;2.89;1.52;2;1.2716;0.8512;1.2716;0.44;0.56;0.56;1;-1;0.52;25.72;1.52;;;
2022-08-29 15:05:00;ATP US Open 2022 (hard);Paul T.;Zapata Miralles B.;1.14;7.41;1;0.7068;2.8158;2.8158;0.62;0.38;0.62;2;-1;0.14;25.86;1.14;;;
2022-08-29 15:05:00;ATP US Open 2022 (hard);Wolf J.J.;Bautista-Agut R.;4.59;1.26;2;1.6524;0.8064;1.6524;0.36;0.64;0.64;1;3.59;-1;24.86;1.26;;;
2022-08-29 15:10:00;ATP US Open 2022 (hard);Tabilo A.;Majchrzak K.;1.75;2.33;2;0.77;1.3048;1.3048;0.44;0.56;0.56;2;-1;-1;23.86;2.33;;;
2022-08-29 15:10:00;ATP US Open 2022 (hard);Cerundolo F.;Murray A.;2.24;1.74;2;0.896;1.044;1.044;0.4;0.6;0.6;2;0.74;0.74;24.6;1.74;;;
2022-08-29 16:15:00;ATP US Open 2022 (hard);Medvedev D.;Kozlov S.;1.02;35.59;1;0.816;7.118;7.118;0.8;0.2;0.8;2;-1;0.02;24.62;1.02;;;
2022-08-29 16:50:00;ATP US Open 2022 (hard);Edmund K.;Ruud C.;12.06;1.07;2;1.6884;0.9202;1.6884;0.14;0.86;0.86;1;-1;0.07;24.69;1.07;;;
2022-08-29 17:05:00;ATP US Open 2022 (hard);Etcheverry T. M.;Grenier H.;3;1.44;1;1.74;0.6048;1.74;0.58;0.42;0.58;1;-1;-1;23.69;3;;;
2022-08-29 17:05:00;ATP US Open 2022 (hard);Wu Y.;Basilashvili N.;1.32;4.33;1;0.9504;1.2124;1.2124;0.72;0.28;0.72;2;-1;0.32;24.01;1.32;;;
2022-08-29 17:40:00;ATP US Open 2022 (hard);Shelton B.;Borges N.;1.44;3.15;1;1.0944;0.756;1.0944;0.76;0.24;0.76;1;-1;-1;23.01;1.44;;;
2022-08-29 18:55:00;ATP US Open 2022 (hard);Khachanov K.;Kudla D.;1.19;6.2;1;0.6664;2.728;2.728;0.56;0.44;0.56;2;-1;0.19;23.2;1.19;;;
2022-08-29 19:20:00;ATP US Open 2022 (hard);Krajinovic F.;De Minaur A.;4.01;1.29;2;1.203;0.903;1.203;0.3;0.7;0.7;1;-1;0.29;23.49;1.29;;;
2022-08-29 19:25:00;ATP US Open 2022 (hard);Ritschard A.;Auger-Aliassime F.;15.07;1.05;2;2.7126;0.861;2.7126;0.18;0.82;0.82;1;-1;0.05;23.54;1.05;;;
2022-08-29 19:45:00;ATP US Open 2022 (hard);Garin C.;Lehecka J.;2.11;1.91;2;0.7174;1.2606;1.2606;0.34;0.66;0.66;2;-1;-1;22.54;1.91;;;
2022-08-29 20:00:00;ATP US Open 2022 (hard);Molcan A.;Monteiro T.;1.6;2.58;2;0.64;1.548;1.548;0.4;0.6;0.6;2;1.58;1.58;24.12;2.58;;;
2022-08-29 22:15:00;ATP US Open 2022 (hard);Bublik A.;Gaston H.;1.38;3.32;2;0.5796;1.9256;1.9256;0.42;0.58;0.58;2;-1;-1;23.12;3.32;;;
2022-08-29 22:25:00;ATP US Open 2022 (hard);Draper J.;Ruusuvuori E.;2.21;1.8;2;0.8398;1.116;1.116;0.38;0.62;0.62;2;-1;-1;22.12;1.8;;;
2022-08-29 23:00:00;ATP US Open 2022 (hard);Bedene A.;Cachin P.;2.3;1.71;2;0.736;1.1628;1.1628;0.32;0.68;0.68;2;0.71;0.71;22.83;1.71;;;
2022-08-29 23:10:00;ATP US Open 2022 (hard);Tsitsipas S.;Galan D. E.;1.06;15.52;1;0.8268;3.4144;3.4144;0.78;0.22;0.78;2;14.52;-1;21.83;1.06;;;
2022-08-30 02:00:00;ATP US Open 2022 (hard);Kyrgios N.;Kokkinakis T.;1.22;5;2;0.5368;2.8;2.8;0.44;0.56;0.56;2;-1;-1;20.83;5;;;
2022-08-30 15:10:00;ATP US Open 2022 (hard);Dimitrov G.;Johnson S.;1.53;2.83;1;0.8874;1.1886;1.1886;0.58;0.42;0.58;2;-1;0.53;21.36;1.53;;;
2022-08-30 15:10:00;ATP US Open 2022 (hard);Norrie C.;Paire B.;1.06;16;1;0.636;6.4;6.4;0.6;0.4;0.6;2;-1;0.06;21.42;1.06;;;
2022-08-30 15:10:00;ATP US Open 2022 (hard);Sousa J.;McDonald M.;3.39;1.43;2;1.356;0.858;1.356;0.4;0.6;0.6;1;2.39;-1;20.42;1.43;;;
2022-08-30 15:10:00;ATP US Open 2022 (hard);Daniel T.;Gasquet R.;2.34;1.73;2;0.9828;1.0034;1.0034;0.42;0.58;0.58;2;0.73;0.73;21.15;1.73;;;
2022-08-30 15:10:00;ATP US Open 2022 (hard);Nakashima B.;Kotov P.;1.32;4;2;0.5808;2.24;2.24;0.44;0.56;0.56;2;-1;-1;20.15;4;;;
2022-08-30 16:35:00;ATP US Open 2022 (hard);Isner J.;Delbonis F.;1.14;7.64;1;0.8664;1.8336;1.8336;0.76;0.24;0.76;2;-1;0.14;20.29;1.14;;;
2022-08-30 16:50:00;ATP US Open 2022 (hard);Duckworth J.;O'Connell C.;2.54;1.58;2;1.0668;0.9164;1.0668;0.42;0.58;0.58;1;1.54;-1;19.29;1.58;;;
2022-08-30 16:55:00;ATP US Open 2022 (hard);Verdasco F.;Kwon S.;3.32;1.45;2;1.0624;0.986;1.0624;0.32;0.68;0.68;1;-1;0.45;19.74;1.45;;;
2022-08-30 17:25:00;ATP US Open 2022 (hard);Gojowczyk P.;Rune H.;4.15;1.32;2;1.328;0.8976;1.328;0.32;0.68;0.68;1;-1;0.32;20.06;1.32;;;
2022-08-30 17:35:00;ATP US Open 2022 (hard);Djere L.;Rublev A.;8;1.16;2;2.56;0.7888;2.56;0.32;0.68;0.68;1;-1;0.16;20.22;1.16;;;
2022-08-30 17:45:00;ATP US Open 2022 (hard);Kecmanovic M.;Tien L.;1.03;30.12;1;0.8652;4.8192;4.8192;0.84;0.16;0.84;2;-1;0.03;20.25;1.03;;;
2022-08-30 17:55:00;ATP US Open 2022 (hard);Griekspoor T.;Coria F.;1.11;8.17;1;0.8436;1.9608;1.9608;0.76;0.24;0.76;2;7.17;-1;19.25;1.11;;;
2022-08-30 18:50:00;ATP US Open 2022 (hard);Martinez P.;Eubanks C.;2.19;1.88;2;0.7884;1.2032;1.2032;0.36;0.64;0.64;2;0.88;0.88;20.13;1.88;;;
2022-08-30 18:50:00;ATP US Open 2022 (hard);Cilic M.;Marterer M.;1.12;7.98;2;0.448;4.788;4.788;0.4;0.6;0.6;2;-1;-1;19.13;7.98;;;
2022-08-30 19:00:00;ATP US Open 2022 (hard);Coric B.;Couacaud E.;1.16;6.67;1;0.7888;2.1344;2.1344;0.68;0.32;0.68;2;-1;0.16;19.29;1.16;;;
2022-08-30 19:10:00;ATP US Open 2022 (hard);Altmaier D.;Sinner J.;17.68;1.04;2;6.3648;0.6656;6.3648;0.36;0.64;0.64;1;-1;0.04;19.33;1.04;;;
2022-08-30 20:30:00;ATP US Open 2022 (hard);Mannarino A.;Brouwer G.;1.31;4.06;2;0.5764;2.2736;2.2736;0.44;0.56;0.56;2;3.06;3.06;22.39;4.06;;;
2022-08-30 21:35:00;ATP US Open 2022 (hard);Hurkacz H.;Otte O.;1.18;6.1;1;0.7316;2.318;2.318;0.62;0.38;0.62;2;-1;0.18;22.57;1.18;;;
2022-08-30 21:40:00;ATP US Open 2022 (hard);Fognini F.;Karatsev A.;2.22;1.75;2;0.8436;1.085;1.085;0.38;0.62;0.62;2;-1;-1;21.57;1.75;;;
2022-08-30 22:00:00;ATP US Open 2022 (hard);Popyrin A.;Tseng C. H.;2.17;1.83;2;0.6944;1.2444;1.2444;0.32;0.68;0.68;2;-1;-1;20.57;1.83;;;
2022-08-30 22:15:00;ATP US Open 2022 (hard);Giron M.;Tiafoe F.;3.39;1.42;2;1.4238;0.8236;1.4238;0.42;0.58;0.58;1;-1;0.42;20.99;1.42;;;
2022-08-30 23:15:00;ATP US Open 2022 (hard);Hijikata R.;Nadal R.;29.41;1.01;2;12.9404;0.5656;12.9404;0.44;0.56;0.56;1;-1;0.01;21;1.01;;;
2022-08-31 15:05:00;ATP US Open 2022 (hard);Holt B.;Cachin P.;1.58;2.62;2;0.5688;1.6768;1.6768;0.36;0.64;0.64;2;1.62;1.62;22.62;2.62;;;
2022-08-31 15:05:00;ATP US Open 2022 (hard);Moutet C.;Van De Zandschulp B.;2.78;1.54;2;1.1676;0.8932;1.1676;0.42;0.58;0.58;1;1.78;-1;21.62;1.54;;;
2022-08-31 15:10:00;ATP US Open 2022 (hard);Garin C.;De Minaur A.;6.31;1.15;2;2.0192;0.782;2.0192;0.32;0.68;0.68;1;-1;0.15;21.77;1.15;;;
2022-08-31 16:45:00;ATP US Open 2022 (hard);Grenier H.;Berrettini M.;7.58;1.14;2;3.032;0.684;3.032;0.4;0.6;0.6;1;-1;0.14;21.91;1.14;;;
2022-08-31 17:45:00;ATP US Open 2022 (hard);Munar J.;Carballes Baena R.;7.1;1.13;2;1.136;0.9492;1.136;0.16;0.84;0.84;1;-1;0.13;22.04;1.13;;;
2022-08-31 18:00:00;ATP US Open 2022 (hard);Kubler J.;Ymer M.;1.5;2.75;1;0.84;1.21;1.21;0.56;0.44;0.56;2;-1;0.5;22.54;1.5;;;
2022-08-31 19:40:00;ATP US Open 2022 (hard);Tabilo A.;Wolf J.J.;3.4;1.38;2;1.156;0.9108;1.156;0.34;0.66;0.66;1;-1;0.38;22.92;1.38;;;
2022-08-31 19:50:00;ATP US Open 2022 (hard);Galan D. E.;Thompson J.;1.77;2.18;2;0.5664;1.4824;1.4824;0.32;0.68;0.68;2;-1;-1;21.92;2.18;;;
2022-08-31 20:15:00;ATP US Open 2022 (hard);van Rijthoven T.;Ruud C.;7;1.15;2;2.94;0.667;2.94;0.42;0.58;0.58;1;-1;0.15;22.07;1.15;;;
2022-08-31 20:55:00;ATP US Open 2022 (hard);Kyrgios N.;Bonzi B.;1.15;7.24;2;0.46;4.344;4.344;0.4;0.6;0.6;2;-1;-1;21.07;7.24;;;
2022-08-31 22:15:00;ATP US Open 2022 (hard);Borges N.;Wu Y.;4.05;1.36;2;1.053;1.0064;1.053;0.26;0.74;0.74;1;-1;0.36;21.43;1.36;;;
2022-09-01 00:45:00;ATP US Open 2022 (hard);Draper J.;Auger-Aliassime F.;3.1;1.48;2;1.054;0.9768;1.054;0.34;0.66;0.66;1;2.1;-1;20.43;1.48;;;
2022-09-01 02:15:00;ATP US Open 2022 (hard);Medvedev D.;Rinderknech A.;1.04;21;1;0.8528;3.78;3.78;0.82;0.18;0.82;2;-1;0.04;20.47;1.04;;;
2022-09-01 15:05:00;ATP US Open 2022 (hard);Duckworth J.;Evans D.;4.54;1.28;2;1.362;0.896;1.362;0.3;0.7;0.7;1;-1;0.28;20.75;1.28;;;
2022-09-01 15:10:00;ATP US Open 2022 (hard);Coric B.;Brooksby J.;1.97;2.02;2;0.7092;1.2928;1.2928;0.36;0.64;0.64;2;1.02;1.02;21.77;2.02;;;
2022-09-01 16:45:00;ATP US Open 2022 (hard);Eubanks C.;Sinner J.;8;1.15;2;2.56;0.782;2.56;0.32;0.68;0.68;1;-1;0.15;21.92;1.15;;;
2022-09-01 17:55:00;ATP US Open 2022 (hard);Coria F.;Alcaraz C.;20;1.03;2;6.4;0.7004;6.4;0.32;0.68;0.68;1;-1;0.03;21.95;1.03;;;
2022-09-01 18:35:00;ATP US Open 2022 (hard);Kwon S.;Rublev A.;5.05;1.23;2;2.02;0.738;2.02;0.4;0.6;0.6;1;-1;0.23;22.18;1.23;;;
2022-09-01 18:35:00;ATP US Open 2022 (hard);Brouwer G.;Musetti L.;2.77;1.52;2;1.108;0.912;1.108;0.4;0.6;0.6;1;-1;0.52;22.7;1.52;;;
2022-09-01 19:20:00;ATP US Open 2022 (hard);Dimitrov G.;Nakashima B.;1.77;2.31;2;0.708;1.386;1.386;0.4;0.6;0.6;2;1.31;1.31;24.01;2.31;;;
2022-09-01 20:00:00;ATP US Open 2022 (hard);Schwartzman D.;Popyrin A.;1.34;3.85;2;0.5896;2.156;2.156;0.44;0.56;0.56;2;-1;-1;23.01;3.85;;;
2022-09-02 00:05:00;ATP US Open 2022 (hard);Kubler J.;Tiafoe F.;3.4;1.4;2;1.292;0.868;1.292;0.38;0.62;0.62;1;-1;0.4;23.41;1.4;;;
2022-09-02 01:50:00;ATP US Open 2022 (hard);Fognini F.;Nadal R.;8.7;1.14;2;1.914;0.8892;1.914;0.22;0.78;0.78;1;-1;0.14;23.55;1.14;;;
2022-09-02 15:10:00;ATP US Open 2022 (hard);Galan D. E.;Davidovich Fokina A.;3.26;1.41;2;1.2388;0.8742;1.2388;0.38;0.62;0.62;1;-1;0.41;23.96;1.41;;;
2022-09-02 17:50:00;ATP US Open 2022 (hard);Paul T.;Ruud C.;2.64;1.57;2;1.1616;0.8792;1.1616;0.44;0.56;0.56;1;-1;0.57;24.53;1.57;;;
2022-09-02 18:50:00;ATP US Open 2022 (hard);Cachin P.;Moutet C.;3.55;1.36;2;1.207;0.8976;1.207;0.34;0.66;0.66;1;-1;0.36;24.89;1.36;;;
2022-09-02 21:15:00;ATP US Open 2022 (hard);Carreno-Busta P.;De Minaur A.;1.74;2.45;2;0.6264;1.568;1.568;0.36;0.64;0.64;2;-1;-1;23.89;2.45;;;
2022-09-03 02:55:00;ATP US Open 2022 (hard);Medvedev D.;Wu Y.;1.04;15.5;1;0.5824;6.82;6.82;0.56;0.44;0.56;2;-1;0.04;23.93;1.04;;;
2022-09-03 15:10:00;ATP US Open 2022 (hard);Norrie C.;Rune H.;1.28;4.45;2;0.4608;2.848;2.848;0.36;0.64;0.64;2;-1;-1;22.93;4.45;;;
2022-09-03 17:45:00;ATP US Open 2022 (hard);Shapovalov D.;Rublev A.;2.69;1.58;2;1.1836;0.8848;1.1836;0.44;0.56;0.56;1;-1;0.58;23.51;1.58;;;
2022-09-03 19:50:00;ATP US Open 2022 (hard);Schwartzman D.;Tiafoe F.;2.9;1.48;1;1.972;0.4736;1.972;0.68;0.32;0.68;1;-1;-1;22.51;2.9;;;
2022-09-03 20:35:00;ATP US Open 2022 (hard);Cilic M.;Evans D.;1.63;2.43;2;0.5542;1.6038;1.6038;0.34;0.66;0.66;2;-1;-1;21.51;2.43;;;
2022-09-03 23:20:00;ATP US Open 2022 (hard);Gasquet R.;Nadal R.;16.23;1.06;2;6.492;0.636;6.492;0.4;0.6;0.6;1;-1;0.06;21.57;1.06;;;
2022-09-04 02:05:00;ATP US Open 2022 (hard);Nakashima B.;Sinner J.;3.7;1.36;2;1.48;0.816;1.48;0.4;0.6;0.6;1;-1;0.36;21.93;1.36;;;
2022-09-04 15:10:00;ATP US Open 2022 (hard);Davidovich Fokina A.;Berrettini M.;3.82;1.36;2;1.528;0.816;1.528;0.4;0.6;0.6;1;-1;0.36;22.29;1.36;;;
2022-09-04 16:15:00;ATP US Open 2022 (hard);Moutet C.;Ruud C.;5.75;1.2;2;2.185;0.744;2.185;0.38;0.62;0.62;1;-1;0.2;22.49;1.2;;;
2022-09-05 15:10:00;ATP US Open 2022 (hard);Norrie C.;Rublev A.;1.71;2.3;2;0.5814;1.518;1.518;0.34;0.66;0.66;2;1.3;1.3;23.79;2.3;;;
2022-09-05 18:30:00;ATP US Open 2022 (hard);Tiafoe F.;Nadal R.;5;1.26;2;1.8;0.8064;1.8;0.36;0.64;0.64;1;4;-1;22.79;1.26;;;
